Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,AMZ SEA42 - 22,2112 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616332,-122.339025,2024-08-29,330068,2024-08-29 02:29:37 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Spoko Fuel,2509 US-395,,Chewelah,WA,99109,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,48.241595,-117.714446,2024-08-29,330207,2024-08-29 03:22:03 UTC,,,,2024-03-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 27,2100 7th Ave,Near P3 Elevator Lobby,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616428,-122.338808,2024-08-29,330275,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 28,2121 8th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616789,-122.338601,2024-08-29,330276,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 29,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616346,-122.338998,2024-08-29,330277,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 30,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61633,-122.339038,2024-08-29,330278,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 31,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616349,-122.339014,2024-08-29,330279,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 32,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616271,-122.338882,2024-08-29,330280,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 33,2100 7th Ave,Around the corner from elevators,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616289,-122.33887,2024-08-29,330281,2024-08-29 02:29:34 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 35,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61627,-122.33883,2024-08-29,330282,2024-08-29 02:29:35 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 37,2100 7th Ave,Near entrance to elevator,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616273,-122.338855,2024-08-29,330283,2024-08-29 02:29:35 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 36,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616288,-122.33885,2024-08-29,330284,2024-08-29 02:29:35 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 39,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616389,-122.339051,2024-08-29,330285,2024-08-29 02:29:35 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 40,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616414,-122.339082,2024-08-29,330286,2024-08-29 02:29:35 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 38,2116 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616432,-122.339064,2024-08-29,330287,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 42,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616436,-122.339045,2024-08-29,330288,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 41,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616416,-122.339024,2024-08-29,330289,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 43,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616397,-122.339079,2024-08-29,330290,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 47,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616454,-122.339046,2024-08-29,330291,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 46,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616427,-122.339052,2024-08-29,330292,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 45,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616442,-122.339095,2024-08-29,330293,2024-08-29 02:29:36 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 44,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616416,-122.339066,2024-08-29,330294,2024-08-29 02:29:37 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Skagit Valley College - San Juan Center,221 Weber Way,,Friday Harbor,WA,98250,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,48.52266349672606,-123.02795359040998,2024-08-29,330379,2024-08-29 00:21:54 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,North Admiral - CA Ave SW,2106 California Ave SW,,Seattle,WA,98116,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.585163,-122.386314,2024-08-29,330512,2024-08-29 02:58:56 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,North Beacon Hill - 12th Ave S,1435 12th Ave S,,Seattle,WA,98144,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.590301,-122.317437,2024-08-29,330513,2024-08-29 02:58:56 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Bitter Lake - N 143rd St,897 N 143rd St.,,Seattle,WA,98133,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.73227,-122.348276,2024-08-29,330514,2024-08-29 02:58:56 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wallingford - N 46th St,1721 N 46th St,,Seattle,WA,98103,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.662076,-122.337269,2024-08-29,330515,2024-08-29 02:58:56 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Olympic Hills - NE 143rd St,1645 NE 143rd St,,Seattle,WA,98125,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.73205,-122.310953,2024-08-29,330516,2024-08-29 02:58:56 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3606 S Sprague Ave,3606 S Sprague Ave,,Tacoma,WA,98409,,866-816-7584,E,,Public,Mon 9:00am - 7:00pm; Tue 9:00am - 7:00pm; Wed 9:00am - 7:00pm; Thu 9:00am - 7:00pm; Fri 9:00am - 7:00pm; Sat 9:00am - 7:00pm; Sun 11:00am - 5:00pm,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,47.225159,-122.465217,2024-08-29,330519,2024-08-29 03:21:54 UTC,,,,2024-03-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sammamish Highlands - Tesla Supercharger,430-710 228th Ave NE,,Sammamish,WA,98074,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.616463,-122.033253,2024-07-01,330569,2024-08-14 18:58:22 UTC,P,,,2024-03-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SpoKo Fuel,2509 US-395,,Chewelah,WA,99109,,509-935-6848,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,48.24177639,-117.7141178,2024-04-14,330582,2024-04-14 22:11:34 UTC,P,,,2024-03-14,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AMZ SEA42 - 34,2100 7th Ave,Around the corner from elevators,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616286,-122.33881,2024-08-29,330601,2024-08-29 02:29:35 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Meridian Habitat Park & Community Center,14422 Meridian East,,Puyallup,WA,98373,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.12415,-122.29558,2024-08-29,330684,2024-08-29 00:25:58 UTC,,,,2024-02-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMLI MARK 24 MARK24 RETAIL,1723 NW Market St,,Seattle,WA,98107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.668673,-122.380077,2024-08-29,330712,2024-08-29 02:30:03 UTC,,,,2024-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,531605 NWB Redmond Park East LLC,18005 Northeast 68th Street,,Redmond,WA,98052,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.66637,-122.0978,2024-08-29,330796,2024-08-29 00:10:22 UTC,,,,2018-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,325 Eastlake,325 Eastlake Avenue East,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6214014,-122.3295578,2024-08-29,330886,2024-08-29 00:25:39 UTC,,,,2012-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Prose Kent,419 Novak Lane,,Kent,WA,98032,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,47.394343043255695,-122.22978280583378,2024-08-29,330996,2024-08-29 00:24:37 UTC,,,,2024-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LITHIACJDR STATION 1,10701 N Newport Hwy,In front of building,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.755159,-117.397677,2024-08-29,331064,2024-08-29 02:30:17 UTC,,,,2024-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LITHIACJDR STATION 2,10701 N Newport Hwy,In front of main building,Spokane,WA,99218,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.755199,-117.397635,2024-08-29,331065,2024-08-29 02:30:17 UTC,,,,2024-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sound Credit Union - Tesla Supercharger,1926 201st Pl SE,,Bothell,WA,98012,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.814223,-122.206093,2024-07-01,331345,2024-08-14 18:58:22 UTC,P,,,2024-03-21,,,,,TESLA,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CLALLAM COUNTY WEST FIRST TWO,223 E 4th St,First Two Stations Main Lot 4th Street,Port Angeles,WA,98362,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.115077,-123.432348,2024-08-29,331516,2024-08-29 02:31:19 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CLALLAM COUNTY MIDDLE,223 E 4th St,,Port Angeles,WA,98362,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.115059,-123.432303,2024-08-29,331517,2024-08-29 02:31:19 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CLALLAM COUNTY EAST LAST TWO,223 E 4th St,East Two,Port Angeles,WA,98362,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.115037,-123.432251,2024-08-29,331518,2024-08-29 02:31:20 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lower Queen Anne - W Mercer St,317 W Mercer St,,Seattle,WA,98119,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.624524,-122.361645,2024-08-29,331528,2024-08-29 02:59:00 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Adams - NW 57th St,1722 NW 57th St,,Seattle,WA,98107,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.670267,-122.379498,2024-08-29,331529,2024-08-29 02:59:00 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Fremont - Whitman Ave N,3930 Whitman Ave N,,Seattle,WA,98103,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.6549,-122.345912,2024-08-29,331530,2024-08-29 02:59:00 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Eastlake - Fairview Ave E,1936 Fairview Ave E,,Seattle,WA,98102,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.636641,-122.328705,2024-08-29,331531,2024-08-29 02:59:00 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Riverview - 17th Ave SW,7021 17th Ave SW,,Seattle,WA,98106,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.540413,-122.356173,2024-08-29,331532,2024-08-29 02:59:00 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pasco Fire Station 85,3624 Road 100,,Pasco,WA,99301,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,46.261961544285896,-119.2199026025175,2024-08-29,331629,2024-08-29 00:24:34 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE EVARC 1553,1355 Civic Field Way,,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.747538,-122.456628,2024-08-29,331749,2024-08-29 02:30:46 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE EVARC 1554,4882 Samish Way,,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.706227,-122.454268,2024-08-29,331750,2024-08-29 02:30:48 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE CORDATA 1,4530 Cordata Pkwy,-Station is located on the South side entrance of Cordata Park,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.802177,-122.494601,2024-08-29,331751,2024-08-29 02:30:49 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE SQUALICUM 1,2690 West St,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.766352,-122.500562,2024-08-29,331752,2024-08-29 02:30:50 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA23 - 4,535 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624209,-122.337729,2024-08-29,331944,2024-08-29 02:31:25 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA23 - 5,535 Terry Ave N,Near P2 Elevator Lobby,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624085,-122.337727,2024-08-29,331945,2024-08-29 02:31:25 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA24 - 9,1113 Mercer St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623721,-122.335511,2024-08-29,331947,2024-08-29 02:31:26 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7th & Pine LLC - Garage,1508 7th Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.61181562734982,-122.33325164528084,2024-08-29,331955,2024-08-29 00:17:02 UTC,,,,2024-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1500 Commerce Street,1500 Commerce S,,Tacoma,WA,98402,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,47.248,-122.438,2024-08-29,332070,2024-08-29 03:43:03 UTC,,,,2024-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Porch and Park Redmond,16050 Cleveland Street,,Redmond,WA,98052,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.67440517520528,-122.1260473876026,2024-08-29,332085,2024-08-29 00:29:34 UTC,,,,2024-03-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,923 Commerce Street,923 Commerce Street,,Tacoma,WA,98402,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,47.25436,-122.43926,2024-08-29,332161,2024-08-29 03:43:03 UTC,,,,2024-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tilt49 Realty,1812 Boren Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6170248,-122.3322181,2024-08-29,332307,2024-08-29 00:11:38 UTC,,,,2015-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"ARCO 7091 - 104th Drive NW, Stanwood",26930 104th Drive NW,,Stanwood,WA,98292,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,6,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,48.24153,-122.374546,2024-08-29,332344,2024-08-29 04:00:22 UTC,,,,2024-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Zephyr on the Park Apartments,8020 161st Avenue Northeast,,Redmond,WA,98052,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,47.67516,-122.12506,2024-08-29,332377,2024-08-29 04:08:10 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KIA OF EVERETT KIA OF EVERETT,229 Southwest Everett Mall Way,In front of building,Everett,WA,98204,,888-758-4389,E,,Public,Mon 7:00am - 7:30pm; Tue 7:00am - 7:30pm; Wed 7:00am - 7:30pm; Thu 7:00am - 7:30pm; Fri 7:00am - 7:30pm; Sat 7:00am - 7:30pm; Sun 10:00am - 5:30pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.90631,-122.237592,2024-08-29,332471,2024-08-29 02:31:13 UTC,,,,2024-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
